food_id,Category,food_name,calories,protein,carbs,fat,fiber,sugar,sodium
18235,CRACKERS,"CRACKERS,WHOLE-WHEAT",444,8.8,68.6,17.2,10.5,0.370000005,659
18236,No Category,CRACKER MEAL,383,9.3,80.9,1.7,2.599999905,0.330000013,28
18237,CREAM PUFFS,"CREAM PUFFS,PREP FROM RECIPE,SHELL (INCL ECLAIR)",362,9.0,22.8,25.9,0.800000012,0.430000007,557
18238,CREAM PUFFS,"CREAM PUFFS,PREP FROM RECIPE,SHELL,W/CUSTARD FILLING",258,6.7,22.9,15.5,0.400000006,9.489999771,341
18239,CROISSANTS,"CROISSANTS,BUTTER",406,8.2,45.8,21.0,2.599999905,11.26000023,744
18240,CROISSANTS,"CROISSANTS,APPLE",254,7.4,37.1,8.7,2.5,0.0,274
18241,CROISSANTS,"CROISSANTS,CHEESE",414,9.2,47.0,20.9,2.599999905,11.35000038,555
18242,CROUTONS,"CROUTONS,PLAIN",407,11.9,73.5,6.6,5.099999905,0.0,698
18243,CROUTONS,"CROUTONS,SEASONED",465,10.8,63.5,18.3,5.0,4.409999847,1238
18244,DANISH PASTRY,"DANISH PASTRY,CINN,ENR",403,7.0,44.6,22.4,1.299999952,19.78000069,371
18245,DANISH PASTRY,"DANISH PASTRY,CHEESE",374,8.0,37.2,21.9,1.0,6.949999809,450
18246,DANISH PASTRY,"DANISH PASTRY,FRUIT,ENR",371,5.4,47.8,18.5,1.899999976,27.53000069,354
18247,DANISH PASTRY,"DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)",430,7.1,45.7,25.2,2.0,25.87000084,363
18248,Doughnuts,"Doughnuts, cake-type, plain (inc. unsugared, old-fashioned)",418,5.87,45.63,23.55,1.600000024,16.28000069,557
18249,Doughnuts,"Doughnuts, cake-type, plain, chocolate-coated or frosted",452,4.93,51.33,25.25,1.899999976,26.64999962,413
18250,DOUGHNUTS,"DOUGHNUTS,CAKE-TYPE,PLN,SUGARED OR GLAZED",426,5.2,50.8,22.9,1.5,0.0,402
18251,DOUGHNUTS,"DOUGHNUTS,CAKE-TYPE,CHOC,SUGARED OR GLAZED",417,4.5,57.4,19.9,2.200000048,31.92000008,340
18252,DOUGHNUTS,"DOUGHNUTS,CAKE-TYPE,WHEAT,SUGARED OR GLAZED",360,6.3,42.6,19.3,2.200000048,21.57999992,355
18253,DOUGHNUTS,"DOUGHNUTS,FRENCH CRULLERS,GLAZED",412,3.1,59.5,18.3,1.200000048,35.11000061,345
18254,DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,W/CREME FILLING",361,6.4,30.0,24.5,0.800000012,14.55000019,309
18255,DOUGHNUTS,"DOUGHNUTS, YEAST-LEAVENED, GLAZED, ENRICHED (INC HONEY BUNS)",399,6.21,50.64,19.1,2.099999905,19.52000046,387
18256,DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,W/JELLY FILLING",340,5.9,39.0,18.7,0.899999976,21.10000038,293
18257,ECLAIRS,"ECLAIRS,CUSTARD-FILLED W/CHOC GLAZE,PREP FROM RECIPE",262,6.4,24.2,15.7,0.600000024,6.599999905,337
18258,ENGLISH MUFFIN,"ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)",227,8.87,44.17,1.69,3.5,3.529999971,425
18259,ENGLISH,"ENGLISH,MUFFIN,PLN,TSTD,ENR,W/CA PROP(INCL SOURDOUGH)",270,10.32,52.65,2.02,2.799999952,3.470000029,477
18260,ENGLISH MUFFINS,"ENGLISH MUFFINS,MIXED-GRAIN (INCL GRANOLA)",235,9.1,46.3,1.8,2.799999952,0.810000002,416
18261,ENGLISH MUFFINS,"ENGLISH MUFFINS,MIXED-GRAIN,TSTD (INCL GRANOLA)",255,9.9,50.3,1.9,3.0,0.879999995,453
18262,ENGLISH MUFFINS,"ENGLISH MUFFINS,RAISIN-CINNAMON (INCLUDES APPLE-CINNAMON)",240,7.91,48.1,1.8,2.599999905,14.76000023,332
18263,ENGLISH MUFFINS,"ENGLISH MUFFINS,RAISIN-CINNAMON,TSTD (INCL APPLE-CINNAMON)",276,8.87,55.04,2.21,3.0,13.34000015,369
18264,ENGLISH MUFFINS,"ENGLISH MUFFINS,WHEAT",223,8.7,44.8,2.0,4.599999905,1.559999943,382
18265,ENGLISH MUFFINS,"ENGLISH MUFFINS,WHEAT,TSTD",243,9.4,48.7,2.1,5.0,1.700000048,415
18266,ENGLISH MUFFINS,"ENGLISH MUFFINS,WHOLE-WHEAT",203,8.8,40.4,2.1,6.699999809,8.090000153,472
18267,ENGLISH MUFFINS,"ENGLISH MUFFINS,WHOLE-WHEAT,TSTD",221,9.6,44.1,2.3,7.300000191,8.789999962,692
18268,FRENCH TOAST,"FRENCH TOAST,FRZ,RTH",213,7.4,32.1,6.1,1.100000024,0.0,495
18269,FRENCH TOAST,"FRENCH TOAST,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",229,7.7,25.0,10.8,0.0,0.0,479
18270,HUSH PUPPIES,"HUSH PUPPIES,PREP FROM RECIPE",337,7.7,46.0,13.5,2.799999952,2.029999971,668
18271,ICE CRM CONES,"ICE CRM CONES,CAKE OR WAFER-TYPE",417,8.1,79.0,6.9,3.0,6.0,143
18272,ICE CRM CONES,"ICE CRM CONES,SUGAR,ROLLED-TYPE",402,7.9,84.1,3.8,1.700000048,25.65999985,320
18273,MUFFINS,"MUFFINS,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",296,6.9,41.4,11.4,2.700000048,0.0,467
18274,MUFFINS,"MUFFINS,BLUEBERRY,COMMLY PREP (INCLUDES MINI-MUFFINS)",393,5.28,49.54,19.24,1.700000048,27.04999924,315
18275,MUFFINS,"MUFFINS,BLUEBERRY,DRY MIX",366,4.9,63.2,10.0,0.0,0.0,548
18277,MUFFINS,"MUFFINS,BLUEBERRY,TOASTER-TYPE",313,4.6,53.3,9.5,1.799999952,4.849999905,478
18278,MUFFINS,"MUFFINS,BLUEBERRY,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",285,6.5,40.7,10.8,0.0,0.0,441
18279,MUFFINS,"MUFFINS,CORN,COMMLY PREP",305,5.9,50.9,8.4,3.400000095,7.5,521
18280,MUFFINS,"MUFFINS,CORN,DRY MIX,PREP",321,7.4,49.1,10.2,2.400000095,0.0,795
18281,MUFFINS,"MUFFINS,CORN,TOASTER-TYPE",346,5.3,57.9,11.3,1.600000024,0.0,430
18282,MUFFINS,"MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",316,7.1,44.2,12.3,0.0,0.0,585
18283,MUFFINS,"MUFFINS,OAT BRAN",270,7.0,48.3,7.4,4.599999905,8.220000267,393
18284,MUFFINS,"MUFFINS,WHEAT BRAN,DRY MIX",396,7.1,73.0,12.0,0.0,0.0,700
18286,MUFFINS,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS",295,5.2,52.2,8.8,7.699999809,13.97999954,495
18288,Pancakes plain,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",225,5.33,39.29,5.17,2.400000095,9.729999542,505
18289,PANCAKES,"PANCAKES,PLN,DRY MIX,COMPLETE (INCL BTTRMLK)",376,10.1,71.3,4.9,2.700000048,0.0,1215
18290,PANCAKES,"PANCAKES,PLN,DRY MIX,COMPLETE,PREP",194,5.2,36.7,2.5,1.299999952,0.0,628
18291,PANCAKES,"PANCAKES,PLN,DRY MIX,INCOMPLETE (INCL BTTRMLK)",355,10.0,73.6,1.7,5.400000095,2.210000038,1310
18292,PANCAKES,"PANCAKES,PLN,DRY MIX,INCOMPLETE,PREP",218,7.8,28.9,7.7,1.899999976,0.0,505
18293,PANCAKES,"PANCAKES,PLN,PREP FROM RECIPE",227,6.4,28.3,9.7,0.0,0.0,439
18294,PANCAKES,"PANCAKES,BLUEBERRY,PREP FROM RECIPE",222,6.1,29.0,9.2,0.0,0.0,412
18295,PANCAKES,"PANCAKES,BUCKWHEAT,DRY MIX,INCOMPLETE",340,10.9,71.3,2.7,8.5,7.210000038,1387
18297,PANCAKES,"PANCAKES,SPL DIETARY,DRY MIX",349,8.9,73.9,1.4,0.0,0.0,456
18299,PANCAKES,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE",344,12.8,71.0,1.5,0.0,0.0,1419
18300,PANCAKES,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE,PREP",208,8.5,29.4,6.5,2.799999952,0.0,572
18301,PIE,"PIE,APPL,COMMLY PREP,ENR FLR",237,1.9,34.0,11.0,1.600000024,15.64999962,266
18302,PIE,"PIE,APPL,PREP FROM RECIPE",265,2.4,37.1,12.5,0.0,0.0,211
18303,PIE,"PIE,BANANA CRM,PREP FROM MIX,NO-BAKE TYPE",251,3.4,31.6,12.9,0.600000024,0.0,290
18304,PIE,"PIE,BANANA CRM,PREP FROM RECIPE",269,4.4,32.9,13.6,0.699999988,12.06000042,240
18305,PIE,"PIE,BLUEBERRY,COMMLY PREP",232,1.8,34.9,10.0,1.0,9.890000343,325
18306,PIE,"PIE,BLUEBERRY,PREP FROM RECIPE",245,2.7,33.5,11.9,0.0,0.0,185
18308,PIE,"PIE,CHERRY,COMMLY PREP",260,2.0,39.8,11.0,0.800000012,14.28999996,246
18309,PIE,"PIE,CHERRY,PREP FROM RECIPE",270,2.8,38.5,12.2,0.0,0.0,191
18310,PIE,"PIE,CHOC CREME,COMMLY PREP",304,2.6,33.6,19.4,2.0,0.0,136
18312,PIE,"PIE,CHOC MOUSSE,PREP FROM MIX,NO-BAKE TYPE",260,3.5,29.6,15.4,0.0,0.0,460
18313,PIE,"PIE,COCNT CREME,COMMLY PREP",298,2.1,37.2,16.6,1.299999952,36.27000046,255
18314,PIE,"PIE,COCNT CRM,PREP FROM MIX,NO-BAKE TYPE",276,2.8,28.5,17.6,0.5,0.0,329
18316,PIE,"PIE,COCNT CUSTARD,COMMLY PREP",260,5.9,30.2,13.2,1.799999952,0.0,335
18317,PIE,"PIE,EGG CUSTARD,COMMLY PREP",210,5.5,20.8,11.6,1.600000024,11.57999992,240
18319,PIE,"PIE,FRIED PIES,FRUIT",316,3.0,42.6,16.1,2.599999905,21.39999962,374
18320,PIE,"PIE,LEMON MERINGUE,COMMLY PREP",268,1.5,47.2,8.7,1.200000048,23.86000061,146
18321,PIE,"PIE,LEMON MERINGUE,PREP FROM RECIPE",285,3.8,39.1,12.9,0.0,0.0,242
18322,PIE,"PIE,MINCE,PREP FROM RECIPE",289,2.6,48.0,10.8,2.599999905,28.30999947,254
18323,PIE,"PIE,PEACH",223,1.9,32.9,10.0,0.800000012,6.190000057,270
18324,PIE,"PIE,PECAN,COMMLY PREP",407,4.5,59.61,16.69,2.099999905,25.18000031,240
18325,PIE,"PIE,PECAN,PREP FROM RECIPE",412,4.9,52.2,22.2,0.0,0.0,262
18326,PIE,"PIE,PUMPKIN,COMMLY PREP",243,3.9,34.83,9.75,1.799999952,18.87999916,233
18327,PIE,"PIE,PUMPKIN,PREP FROM RECIPE",204,4.5,26.4,9.3,0.0,0.0,225
18328,PIE,"PIE,VANILLA CRM,PREP FROM RECIPE",278,4.8,32.6,14.4,0.600000024,12.68000031,260
18330,PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,GRAHAM CRACKER,BKD",494,4.2,65.2,24.9,1.5,38.34000015,571
18332,PIE CRUST,"PIE CRUST,STANDARD-TYPE,DRY MIX",518,6.9,52.1,31.4,0.0,0.0,753
18333,PIE CRUST,"PIE CRUST,STANDARD-TYPE,DRY MIX,PREP,BKD",501,6.7,50.4,30.4,1.799999952,0.0,729
18334,PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR",457,6.16,48.62,26.07,2.5,0.0,409
18335,PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR,BKD",508,6.5,56.24,28.59,3.299999952,4.230000019,467
18336,PIE CRUST,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,BKD",527,6.4,47.5,34.6,1.700000048,0.170000002,542
18337,PUFF PASTRY,"PUFF PASTRY,FRZ,RTB",551,7.3,45.1,38.1,1.5,0.74000001,249
18338,No Category,PHYLLO DOUGH,299,7.1,52.6,6.0,1.899999976,0.180000007,483
18339,POPOVERS,"POPOVERS,DRY MIX,ENRICHED",371,10.4,71.0,4.3,0.0,0.0,906
18342,ROLLS,"ROLLS, DINNER, PLN,COMM PREPARED (INC BROWN -N- SERVE)",310,10.86,52.04,6.47,2.0,5.550000191,536
18344,ROLLS,"ROLLS,DINNER,EGG",307,9.5,52.0,6.4,3.700000048,4.300000191,545
18345,ROLLS,"ROLLS,DINNER,OAT BRAN",236,9.5,40.2,4.6,4.099999905,6.670000076,413
18346,ROLLS,"ROLLS,DINNER,RYE",286,10.3,53.1,3.4,4.900000095,1.169999957,892
18347,ROLLS,"ROLLS,DINNER,WHEAT",273,8.6,46.0,6.3,3.799999952,1.629999995,340
18348,ROLLS,"ROLLS,DINNER,WHOLE-WHEAT",266,8.7,51.1,4.7,7.5,8.460000038,478
18349,ROLLS,"ROLLS,FRENCH",277,8.6,50.2,4.3,3.200000048,0.310000002,609
18350,ROLLS,"ROLLS,HAMBURGER OR HOTDOG,PLN",279,9.5,49.45,4.33,2.099999905,6.25,479
18351,ROLLS,"ROLLS,HAMBURGER OR HOTDOG,MIXED-GRAIN",263,9.6,44.6,6.0,3.799999952,6.25,458
18352,ROLLS,"ROLLS,HAMBURGER OR HOTDOG,RED-CAL",196,8.3,42.1,2.0,6.199999809,4.760000229,442
18353,ROLLS,"ROLLS,HARD (INCL KAISER)",293,9.9,52.7,4.3,2.299999952,1.769999981,544
18354,STRUDEL,"STRUDEL,APPLE",274,3.3,41.1,11.2,2.200000048,25.75,269
18355,SWEET ROLLS,"SWEET ROLLS,CHEESE",360,7.1,43.7,18.3,1.200000048,0.0,357
18356,SWEET ROLLS,"SWEET ROLLS,CINN,COMMLY PREP W/RAISINS",372,6.2,50.9,16.4,2.400000095,31.72999954,383
18357,SWEET ROLLS,"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG",333,5.0,51.6,12.2,0.0,0.0,765
18358,SWEET ROLLS,"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD",362,5.4,56.1,13.2,0.0,0.0,832
18360,TACO SHELLS,"TACO SHELLS, BAKED",467,7.08,62.72,20.83,4.599999905,1.230000019,389
18361,TOASTER PASTRIES,"TOASTER PASTRIES,BROWN-SUGAR-CINNAMON",412,5.1,68.1,14.2,1.0,0.0,424
18362,TOASTER PASTRIES,"TOASTER PASTRIES,FRUIT",391,4.67,69.23,10.56,1.100000024,28.59000015,334
18363,TORTILLAS,"TORTILLAS,RTB OR -FRY,CORN",218,5.7,44.64,2.85,6.300000191,0.879999995,45
18364,TORTILLAS,"TORTILLAS,RTB OR -FRY,FLR",312,8.29,51.35,7.75,3.099999905,1.919999957,636
18365,WAFFLES,"WAFFLES,PLN,FRZ,RTH",285,6.47,42.98,9.7,2.200000048,4.909999847,638
18367,WAFFLES,"WAFFLES,PLN,PREP FROM RECIPE",291,7.9,32.9,14.1,0.0,0.0,511
18368,No Category,WONTON WRAPPERS (INCL EGG ROLL WRAPPERS),291,9.8,57.9,1.5,1.799999952,0.0,572
18369,LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,NA AL SULFATE",53,0.0,27.7,0.0,0.200000003,0.0,10600
18370,LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,STRAIGHT PO4",51,0.1,24.1,0.0,0.200000003,0.0,7893
18371,LEAVENING AGENTS,"LEAVENING AGENTS,BAKING PDR,LOW-SODIUM",97,0.1,46.9,0.4,2.200000048,0.0,90
18372,LEAVENING AGENTS,"LEAVENING AGENTS,BAKING SODA",0,0.0,0.0,0.0,0.0,0.0,27360
18373,LEAVENING AGENTS,"LEAVENING AGENTS,CRM OF TARTAR",258,0.0,61.5,0.0,0.200000003,0.0,52
18374,LEAVENING AGENTS,"LEAVENING AGENTS,YEAST,BAKER'S,COMPRESSED",105,8.4,18.1,1.9,8.100000381,0.0,30
18375,LEAVENING AGENTS,"LEAVENING AGENTS,YEAST,BAKER'S,ACTIVE DRY",295,38.3,38.2,4.6,21.0,0.0,50
18376,BREAD CRUMBS,"BREAD CRUMBS,DRY,GRATED,SEASONED",383,14.13,68.49,5.48,4.900000095,5.739999771,1759
18377,COOKIES,"COOKIES,OATMEAL,PREP FROM RECIPE,WO/RAISINS",447,6.8,66.4,17.9,0.0,0.0,598
18378,COOKIES,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/BUTTER",488,5.7,58.2,28.4,0.0,0.0,341
18383,BREAD,"BREAD,PROT,TSTD (INCL GLUTEN)",270,13.2,48.1,2.4,3.299999952,1.440000057,601
18384,BREAD,"BREAD,RICE BRAN,TOASTED",264,9.7,47.3,5.0,5.300000191,5.079999924,478
18385,BREAD,"BREAD,WHEAT GERM,TOASTED",293,10.7,54.3,3.3,2.299999952,4.139999866,621
18386,MUFFINS,"MUFFINS,BLUEBERRY,TOASTER-TYPE,TSTD",333,4.9,56.7,10.1,1.899999976,12.94999981,509
18388,MUFFINS,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS,TSTD",313,5.5,55.5,9.4,8.199999809,23.06999969,527
18390,PANCAKES,"PANCAKES,BTTRMLK,PREP FROM RECIPE",227,6.8,28.7,9.3,0.0,0.0,522
18396,ROLLS,"ROLLS,DINNER,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",316,8.5,53.4,7.3,1.899999976,0.0,415
18398,PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,CHOC WAFER,CHILLED",506,5.1,54.4,31.1,1.5,22.10000038,672
18399,PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FR RECIPE,GRAHAM CRACKER,CHILLED",484,4.1,63.9,24.4,1.5,37.56999969,560
18400,CRACKERS,"CRACKERS,MATZO,EGG&ONION",391,10.0,77.1,3.9,5.0,0.0,285
18401,PIE CRUST,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,VANILLA WAFER,CHILLED",531,3.7,50.2,36.2,0.100000001,7.329999924,515
18402,PIE CRUST,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,UNBAKED",469,5.7,42.3,30.8,3.400000095,0.150000006,482
18403,WAFFLES,"WAFFLES,PLN,FRZ,READY -TO-HEAT,TSTD",312,7.19,49.29,9.61,2.400000095,5.019999981,730
18406,BAGELS,"BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6,2.299999952,0.0,534
18407,BAGELS,"BAGELS,PLN,UNENR,W/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6,2.299999952,0.0,534
18408,BAGELS,"BAGELS,PLN,UNENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6,2.299999952,0.0,534
18412,BREAD,"BREAD,CORNBREAD,DRY MIX,UNENR (INCL CORN MUFFIN MIX)",418,7.0,69.5,12.2,6.5,0.0,1111
18413,BREAD,"BREAD,PITA,WHITE,UNENR",275,9.1,55.7,1.2,2.200000048,0.0,536
18414,BREAD,"BREAD,RAISIN,UNENRICHED",274,7.9,52.3,4.4,4.300000191,0.0,390
18416,BREAD,"BREAD,WHITE,COMMLY PREP,LO NA NO SALT",267,8.2,49.5,3.6,2.299999952,4.309999943,27
18417,COFFEECAKE,"COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,UNENR",418,6.8,46.7,23.3,2.0,0.0,351
18418,CAKE,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,UNENR",389,5.2,52.5,17.9,1.0,0.0,400
18419,CAKE,"CAKE,WHITE,DRY MIX,PUDDING-TYPE,UNENR",423,3.9,81.0,9.5,0.699999988,0.0,665
18420,CAKE,"CAKE,YEL,DRY MIX,REG,UNENR",432,4.4,78.1,11.6,1.100000024,0.0,657
18421,COOKIES,"COOKIES,BUTTER,COMMLY PREP,UNENR",467,6.1,68.9,18.8,0.800000012,0.0,351
18422,COOKIES,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,UNENR",481,5.4,66.8,22.6,2.5,0.0,315
18423,COOKIES,"COOKIES,LADYFINGERS,WO/LEMON JUC&RIND",365,10.6,59.7,9.1,1.0,0.0,147
18424,CRACKERS,"CRACKERS,MELBA TOAST,PLN,WO/SALT",390,12.1,76.6,3.2,6.300000191,0.0,19
18425,CRACKERS,"CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)",421,9.5,74.34,8.85,2.900000095,2.220000029,636
18426,CRACKERS,"CRACKERS,SALTINES,UNSALTED TOPS (INCL OYSTER,SODA,SOUP)",434,9.2,71.5,11.8,3.0,0.0,766
18427,CRACKERS,"CRACKERS,STD SNACK-TYPE,REG,LO SALT",502,7.4,61.0,25.3,1.600000024,1.789999962,373
18428,CRACKERS,"CRACKERS,WHEAT,LOW SALT",473,8.6,64.9,20.6,4.5,13.03999996,283
18429,CRACKERS,"CRACKERS,WHOLE-WHEAT,LO SALT",443,8.8,68.6,17.2,10.5,0.370000005,247
18430,DANISH PASTRY,"DANISH PASTRY,CINN,UNENR",403,7.0,44.6,22.4,1.200000048,0.0,371
18431,DANISH PASTRY,"DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)",371,5.4,47.8,18.5,1.899999976,0.0,354
18432,BREAD,"BREAD,WHITE,COMMLY PREP,TSTD,LO NA NO SALT",293,9.0,54.4,4.0,0.0,0.0,30
18433,DANISH PASTRY,"DANISH PASTRY,LEMON,UNENR",371,5.4,47.8,18.5,1.899999976,0.0,354
18434,CRACKERS,"CRACKERS,CHS,LO NA",503,10.1,58.2,25.3,2.400000095,0.280000001,458
18435,DANISH PASTRY,"DANISH PASTRY,RASPBERRY,UNENR",371,5.4,47.8,18.5,1.899999976,0.0,354
18436,DOUGHNUTS,"DOUGHNUTS,YEAST-LEAVENED,GLAZED,UNENR (INCL HONEY BUNS)",403,6.4,44.3,22.8,1.200000048,0.0,342
18437,ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,ENR,WO/CA PROP (INCL SOURDOUGH)",235,7.7,46.0,1.8,2.700000048,0.0,464
18438,ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,UNENR,W/CA PROP (INCL SOURDOUGH)",235,7.7,46.0,1.8,2.700000048,0.0,464
18439,ENGLISH MUFFINS,"ENGLISH MUFFINS,PLN,UNENR,WO/CA PROP (INCL SOURDOUGH)",235,7.7,46.0,1.8,2.700000048,0.0,464
18443,PIE,"PIE,APPL,COMMLY PREP,UNENR FLR",237,1.9,34.0,11.0,1.600000024,0.0,266
18444,PIE,"PIE,FRIED PIES,CHERRY",316,3.0,42.6,16.1,2.599999905,0.0,374
18445,PIE,"PIE,FRIED PIES,LEMON",316,3.0,42.6,16.1,2.599999905,0.0,374
18446,PIE CRUST,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,UNENR",457,3.9,44.1,29.2,0.899999976,0.0,576
18447,POPOVERS,"POPOVERS,DRY MIX,UNENR",371,10.4,71.0,4.3,0.0,0.0,906
18448,TACO SHELLS,"TACO SHELLS,BKD,WO/ SALT",468,7.2,62.4,22.6,7.5,0.0,15
18449,TORTILLAS,"TORTILLAS,RTB OR -FRY,CORN,WO/ SALT",222,5.7,46.6,2.5,5.199999809,0.0,11
18450,TORTILLAS,"TORTILLAS,RTB OR -FRY,FLR,WO/ CA",325,8.7,55.6,7.1,3.299999952,0.0,478
18451,CAKE,"CAKE,POUND,COMMLY PREP,FAT-FREE",283,5.4,61.0,1.2,1.100000024,34.34000015,341
18452,CAKE,"CAKE,SNACK CAKES,CUPCAKES,CHOC,W/FRSTNG,LOW-FAT",305,4.3,67.2,3.7,4.300000191,0.0,413
18453,CAKE,"CAKE,YELLOW,DRY MIX,LIGHT",404,4.7,84.1,5.5,1.299999952,0.0,604
18456,COOKIES,"COOKIES,OATMEAL,COMMLY PREP,FAT-FREE",326,5.9,78.6,1.5,7.300000191,41.90000153,298
18457,CRACKERS,"CRACKERS,SALTINES,FAT-FREE,LOW-SODIUM",393,10.5,82.3,1.6,2.700000048,0.379999995,636
18459,BREAKFAST TART,"BREAKFAST TART,LOFAT",372,3.99,76.8,5.99,1.5,4.869999886,252
18475,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,APPL CINN",395,4.4,72.02,10.2,1.100000024,33.70000076,334
18476,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY",408,4.6,68.38,13.3,1.100000024,30.89999962,398
18477,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD BLUEBERRY",391,4.6,71.77,10.0,1.100000024,31.20000076,398
18478,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BRWN SUGAR CINN",438,5.4,64.4,18.4,1.5,25.39999962,428
18479,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TRTS,FRSTD BR SGR CIN",422,5.0,68.32,14.8,1.299999952,30.79999924,369
18480,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POPTARTS,CHERRY",393,4.6,71.19,10.4,1.100000024,31.70000076,423
18481,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHERRY",393,4.2,71.96,10.2,1.0,36.0,423
18482,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHOC FUDG",387,5.1,71.8,9.3,1.100000024,38.0,390
18483,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOG POP TARTS,FRSTD CHOC VAN CRM",391,5.0,70.84,10.2,1.0,37.29999924,441
18484,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD GRAPE",391,4.4,72.25,9.8,1.0,35.40000153,381
18486,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD RASPBERRY",395,4.2,71.54,10.6,1.0,35.40000153,406
18487,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,S'MORES",392,6.2,69.6,10.5,1.399999976,36.5,382
18488,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,STRAWBERRY",394,4.7,71.0,10.5,1.100000024,33.0,355
18489,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOG'S POP TARTS,FRSTD STRAWBERRY",390,4.4,72.4,9.6,1.0,37.5,325
18490,TOASTER PASTRIES,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD WLD BERRY",388,4.3,72.9,9.2,1.0,38.79999924,311
18494,KELLOGG,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD BROWN SUGAR CINN",376,4.7,78.3,5.5,1.200000048,36.20000076,419
18495,KELLOGG,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD CHOC FUDGE",366,5.1,76.0,5.8,1.100000024,36.20000076,478
18496,KELLOGG,"KELLOGG,KELLOGG'S LOFAT POP TARTS,STRAWBERRY",369,4.5,76.6,5.5,1.200000048,35.79999924,424
18497,KELLOGG,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD STRAWBERRY",367,4.1,77.5,5.8,1.100000024,39.90000153,387
